Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0098A","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_643","Fluoranthene","-6.28889","53.34167","9.0","m","urban","traffic","01/01/1997 00:00:00","","SAM.IE.IE0098ASAMPLE2","4.9","m","31.0","m","17.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0098ASample2_643","01/01/1997 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0098A","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_712","Phenanthrene","-6.28889","53.34167","9.0","m","urban","traffic","01/01/1997 00:00:00","","SAM.IE.IE0098ASAMPLE2","4.9","m","31.0","m","17.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0098ASample2_712","01/01/1997 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0098A","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_715","Pyrene","-6.28889","53.34167","9.0","m","urban","traffic","01/01/1997 00:00:00","","SAM.IE.IE0098ASAMPLE2","4.9","m","31.0","m","17.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0098ASample2_715","01/01/1997 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009CP","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_5","PM10","-9.69792","52.26726","8.0","m","suburban","background","01/07/2019 00:00:00","","SAM.IE.IE009CPSAMPLE1","3.0","m","1.9","m","36.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE009CPSample1_5","01/07/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009CP","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_6001","PM2.5","-9.69792","52.26726","8.0","m","suburban","background","01/07/2019 00:00:00","","SAM.IE.IE009CPSAMPLE1","3.0","m","1.9","m","36.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE009CPSample1_6001","01/07/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009DP","IE009DP","Offaly Birr","SPO.IE.IE009DPSample1_10","CO","-7.90850","53.09452","52.0","m","suburban","traffic","18/06/2020 00:00:00","","SAM.IE.IE009DPSAMPLE1","2.8","m","16.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009DPSample1_10","18/06/2020 00:00:00","","automatic","IR-GFC","","API300E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009DP","IE009DP","Offaly Birr","SPO.IE.IE009DPSample1_8","NO2","-7.90850","53.09452","52.0","m","suburban","traffic","18/06/2020 00:00:00","","SAM.IE.IE009DPSAMPLE1","2.8","m","16.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009DPSample1_8","18/06/2020 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009DP","IE009DP","Offaly Birr","SPO.IE.IE009DPSample1_9","NOX as NO2","-7.90850","53.09452","52.0","m","suburban","traffic","18/06/2020 00:00:00","","SAM.IE.IE009DPSAMPLE1","2.8","m","16.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009DPSample1_9","18/06/2020 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009DP","IE009DP","Offaly Birr","SPO.IE.IE009DPSample2_5","PM10","-7.90850","53.09452","52.0","m","suburban","traffic","18/06/2020 00:00:00","","SAM.IE.IE009DPSAMPLE2","2.3","m","16.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009DPSample2_5","18/06/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009DP","IE009DP","Offaly Birr","SPO.IE.IE009DPSample2_6001","PM2.5","-7.90850","53.09452","52.0","m","suburban","traffic","18/06/2020 00:00:00","","SAM.IE.IE009DPSAMPLE2","2.3","m","16.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009DPSample2_6001","18/06/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009GY","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample1_8","NO2","-8.98703","53.29209","45.0","m","suburban","traffic","15/12/2022 00:00:00","","SAM.IE.IE009GYSAMPLE1","2.3","m","0.0","m","3.9","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009GYSample1_8","15/12/2022 00:00:00","","automatic","chemi","","API200E","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009GY","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample1_9","NOX as NO2","-8.98703","53.29209","45.0","m","suburban","traffic","15/12/2022 00:00:00","","SAM.IE.IE009GYSAMPLE1","2.3","m","0.0","m","3.9","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009GYSample1_9","15/12/2022 00:00:00","","automatic","chemi","","API200E","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009GY","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample2_5","PM10","-8.98703","53.29209","45.0","m","suburban","traffic","15/12/2022 00:00:00","","SAM.IE.IE009GYSAMPLE2","2.9","m","0.0","m","3.9","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009GYSample2_5","15/12/2022 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE009GY","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample2_6001","PM2.5","-8.98703","53.29209","45.0","m","suburban","traffic","15/12/2022 00:00:00","","SAM.IE.IE009GYSAMPLE2","2.9","m","0.0","m","3.9","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE009GYSample2_6001","15/12/2022 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0105A","IE0105A","Dublin Coleraine Street","SPO.IE.IE0105ASample1_1","SO2","-6.26667","53.34722","20.0","m","urban","traffic","02/01/2000 00:00:00","","SAM.IE.IE0105ASAMPLE1","2.4","m","10.0","m","16.3","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0105ASample1_1","02/01/2000 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0105A","IE0105A","Dublin Coleraine Street","SPO.IE.IE0105ASample1_10","CO","-6.26667","53.34722","20.0","m","urban","traffic","06/01/2000 00:00:00","","SAM.IE.IE0105ASAMPLE1","2.4","m","10.0","m","16.3","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0105ASample1_10","06/01/2000 00:00:00","","automatic","IR-GFC","","API300E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0105A","IE0105A","Dublin Coleraine Street","SPO.IE.IE0105ASample1_8","NO2","-6.26667","53.34722","20.0","m","urban","traffic","04/01/2000 00:00:00","","SAM.IE.IE0105ASAMPLE1","2.4","m","10.0","m","16.3","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0105ASample1_8","04/01/2000 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0105A","IE0105A","Dublin Coleraine Street","SPO.IE.IE0105ASample1_9","NOX as NO2","-6.26667","53.34722","20.0","m","urban","traffic","05/01/2000 00:00:00","","SAM.IE.IE0105ASAMPLE1","2.4","m","10.0","m","16.3","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0105ASample1_9","05/01/2000 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0105A","IE0105A","Dublin Coleraine Street","SPO.IE.IE0105ASample2_6001","PM2.5","-6.26667","53.34722","20.0","m","urban","background","01/01/2000 00:00:00","","SAM.IE.IE0105ASAMPLE2","5.0","m","10.0","m","16.3","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0105ASample2_6001","01/01/2000 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0106A","IE0106A","Dublin Marino Brian Road","SPO.IE.IE0106ASample1_5","PM10","-6.22786","53.36818","14.0","m","suburban","background","01/09/2000 00:00:00","","SAM.IE.IE0106ASAMPLE1","2.5","m","0.5","m","18.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0106ASample1_5","01/09/2000 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0106A","IE0106A","Dublin Marino Brian Road","SPO.IE.IE0106ASample1_6001","PM2.5","-6.22786","53.36818","14.0","m","suburban","background","01/09/2000 00:00:00","","SAM.IE.IE0106ASAMPLE1","2.5","m","0.5","m","18.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0106ASample1_6001","01/09/2000 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0108A","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample1_1","SO2","-8.95417","52.63917","18.0","m","rural-regional","industrial","01/03/1997 00:00:00","","SAM.IE.IE0108ASAMPLE1","2.0","m","200.0","m","500.0","m","500.0","m","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP.IE.IE0108ASample1_1","01/03/1997 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0108A","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_5","PM10","-8.95417","52.63917","18.0","m","rural-regional","industrial","16/12/2019 00:00:00","","SAM.IE.IE0108ASAMPLE2","2.0","m","200.0","m","500.0","m","500.0","m","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP.IE.IE0108ASample2_5","16/12/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0108A","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_6001","PM2.5","-8.95417","52.63917","18.0","m","rural-regional","industrial","16/12/2019 00:00:00","","SAM.IE.IE0108ASAMPLE2","2.0","m","200.0","m","500.0","m","500.0","m","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP.IE.IE0108ASample2_6001","16/12/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0108A","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_611","Benzo(a)anthracene","-8.95417","52.63917","18.0","m","rural-regional","industrial","01/03/1997 00:00:00","","SAM.IE.IE0108ASAMPLE2","2.0","m","200.0","m","500.0","m","500.0","m","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP.IE.IE0108ASample2_611","01/03/1997 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0108A","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_618","Benzo(b)fluoranthene","-8.95417","52.63917","18.0","m","rural-regional","industrial","01/03/1997 00:00:00","","SAM.IE.IE0108ASAMPLE2","2.0","m","200.0","m","500.0","m","500.0","m","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP.IE.IE0108ASample2_618","01/03/1997 00:00:00","","active","","","","","deposition-wetdry","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
